="0050","元大台灣50","30,683","667","3,959,355","129.05","129.05","95,480","129.10","2,800",
"4764","雙鍵","0","0","0","--","57.60","999","57.90","1,671",
"4766","南寶","0","0","0","--","143.50","1,181","154.00","1,114",
"4807","日成-KY","2","2","48","24.10","24.10","1,035","24.20","689",
"4904","遠傳","653","15","42,179","64.60","64.50","3,006","64.60","2,945",
"4906","正文","400","3","11,279","28.20","28.00","4,638","28.20","921",
"4912","聯德控股-KY","67","4","11,256","168.00","167.50","2,443","168.00","1,040",
"4915","致伸","758","6","38,658","51.00","51.00","6,054","51.30","610",
"4916","事欣科","202","3","4,544","22.50","22.50","1,697","23.60","781",
"4919","新唐","1,462","16","92,980","63.60","63.60","7,586","63.80","4,936",
"4927","泰鼎-KY","30","8","1,511","50.50","50.00","3,412","50.50","507",
"4930","燦星網","256","8","6,144","24.00","24.00","2,797","24.20","1,216",
"4934","太極","65","5","1,510","23.25","23.10","6,109","23.25","1,192",
"4935","茂林-KY","20","2","1,820","91.00","90.50","2,960","91.00","431",
"4938","和碩","4,272","40","301,592","70.60","70.60","3,999","70.70","3,861",
"4942","嘉彰","6","6","246","41.75","41.40","2,997","41.75","501",
"4943","康控-KY","1,318","8","70,378","53.40","53.10","3,870","53.40","2,103",
"4952","凌通","472","5","22,184","47.00","47.00","3,938","47.50","658",
"4956","光鋐","10","1","202","20.25","20.20","2,015","20.25","265",
"4958","臻鼎-KY","566","12","51,221","90.50","90.40","7,475","90.50","3,033",
"4960","誠美材","476","6","5,591","11.75","11.75","4,082","11.80","14",
"4961","天鈺","1,330","22","314,542","236.50","236.00","7,307","236.50","1,003",
"4967","十銓","2,492","15","121,107","48.60","48.60","15,428","48.85","3,726",
"4968","立積","545","19","238,980","438.50","438.00","3,527","438.50","1,503",
"4976","佳凌","649","21","42,834","66.00","65.70","4,494","66.00","2,485",
"4977","眾達-KY","170","3","14,499","85.30","85.10","1,659","85.30","1,165",
"4989","榮科","146","4","5,073","34.75","34.60","1,229","34.75","1,846",
"4994","傳奇","108","2","6,696","62.00","61.90","1,500","62.00","899",
"4999","鑫禾","2","2","96","48.40","48.40","2,849","53.10","95",
"5007","三星","366","6","20,934","57.20","57.20","2,206","57.30","1,905",
"5203","訊連","994","13","87,472","88.00","81.60","2,338","88.00","469",
"5215","科嘉-KY","1,225","10","123,725","101.00","100.50","2,556","101.00","234",
"5225","東科-KY","0","0","0","--","18.80","999","19.15","826",
"5234","達興材料","0","0","0","--","85.20","3,974","87.80","558",
"5243","乙盛-KY","658","11","35,991","54.70","54.70","5,687","55.30","513",
"5258","虹堡","0","0","0","--","21.10","2,244","--","0",
"5269","祥碩","530","12","583,000","1,100.00","1,100.00","2,078,084","--","0",
"5283","禾聯碩","200","3","23,299","116.50","116.50","1,935","118.00","150",
"5284","jpp-KY","0","0","0","--","42.90","1,262","43.30","993",
"5285","界霖","40","3","2,480","62.00","61.70","2,564","62.00","159",
"5288","豐祥-KY","1","1","138","138.00","137.00","3,882","138.00","2,049",
"5388","中磊","800","7","53,278","66.60","64.00","3,528","66.60","568",
"5434","崇越","731","13","91,375","125.00","125.00","1,942","126.00","70",
"5469","瀚宇博","1,487","21","60,288","40.55","40.55","5,607","40.90","731",
"5471","松翰","150","6","14,578","97.20","89.50","6,207","97.20","125",
"5484","慧友","546","6","7,670","14.05","14.05","2,034","14.10","2,431",
"5515","建國","100","3","1,268","12.70","12.65","9,134","12.70","418",
"5519","隆大","673","5","14,031","20.85","20.80","3,265","20.85","1,065",
"5521","工信","680","5","6,731","9.90","9.90","3,293","10.80","999",
"5522","遠雄","513","5","27,598","53.80","53.70","1,771","53.80","2,036",
"5525","順天","885","5","20,929","23.65","23.65","3,043","23.75","2,747",
"5531","鄉林","1,343","11","15,443","11.50","11.50","1,458","11.60","254",
"5533","皇鼎","0","0","0","--","15.55","4,545","15.65","1,806",
"5534","長虹","1,399","6","111,497","79.70","79.40","5,349","79.70","1,073",
"5538","東明-KY","0","0","0","--","42.90","2,485","43.20","112",
"5546","永固-KY","0","0","0","--","73.90","1,899","74.50","1,392",
"5607","遠雄港","866","10","25,457","29.40","29.40","4,347","29.60","357",
"5608","四維航","5,234","35","146,278","27.95","--","0","27.95","18,753",
"5706","鳳凰","975","10","31,588","32.40","32.40","3,191","37.00","428",
"5871","中租-KY","3,118","46","609,560","195.50","195.00","8,534","195.50","4,558",
"5871A","中租-KY甲特","999","2","99,499","99.60","99.50","2,099","99.60","2,104",
"5876","上海商銀","1,158","15","49,211","42.50","42.50","3,806","42.55","3,614",
"5880","合庫金","26,294","198","545,533","20.75","20.75","24,098","20.80","8,841",
"5906","台南-KY","0","0","0","--","44.20","1,699","44.40","719",
"5907","大洋-KY","0","0","0","--","18.90","1,499","19.25","968",
"6005","群益證","3,940","28","63,819","16.20","16.20","8,627","16.25","2,307",
"6024","群益期","1,055","14","44,310","42.00","42.00","2,227","42.35","1,942",
"6108","競國","2","2","34","17.90","17.90","1,753","18.00","269",
"6112","聚碩","337","3","13,563","40.25","40.25","4,832","40.50","664",
"6115","鎰勝","0","0","0","--","43.20","3,981","43.35","1,239",
"6116","彩晶","20,455","100","373,274","18.25","18.25","44,359","18.60","788",
"6117","迎廣","233","4","3,611","15.50","15.50","4,065","--","0",
"6120","達運","1,216","5","15,199","12.50","12.40","2,908","12.50","1,114",
"6128","上福","150","2","3,682","24.55","24.50","3,083","24.55","1,773",
"6133","金橋","5","1","45","9.10","9.06","1,731","9.10","2,542",
"6136","富爾特","322","5","5,633","17.50","17.50","5,269","18.50","344",
"6139","亞翔","103","2","2,806","27.25","27.25","3,114","28.00","532",
"6141","柏承","41","2","1,066","26.00","26.00","2,533","26.10","509",
"6142","友勁","2,146","14","24,029","11.20","11.20","3,415","11.25","2,388",
"6152","百一","2","2","20","10.10","10.10","4,703","--","0",
"6153","嘉聯益","5,253","41","145,491","27.70","27.70","10,201","28.00","516",
"6155","鈞寶","17","3","405","23.90","23.90","1,605","--","0",
"6164","華興","134","5","1,272","9.50","9.50","2,488","9.51","845",
"6165","浪凡","527","6","16,229","30.80","30.80","2,313","30.85","18",
"6166","凌華","495","1","28,215","57.00","57.00","2,009","57.50","1,777",
"6168","宏齊","857","7","15,036","17.55","17.55","2,684","17.70","427",
"6172","互億","173","2","6,452","37.30","37.30","826","37.60","2,165",
"6176","瑞儀","600","7","70,800","118.00","117.50","5,174","118.00","740",
"6177","達麗","662","5","18,666","28.20","28.15","2,500","28.20","670",
"6183","關貿","193","2","9,457","49.00","49.00","2,641","52.00","637",
"6184","大豐電","130","3","5,707","43.90","43.90","4,280","44.00","1,717",
"6189","豐藝","145","2","5,763","39.75","39.55","2,847","39.75","575",
"6191","精成科","1,355","7","38,885","28.70","28.50","5,718","28.70","181",
"6192","巨路","301","4","20,347","67.60","67.60","2,258","68.50","1,593",
"6196","帆宣","66","3","6,507","98.60","98.60","3,062","99.40","999",
"6197","佳必琪","2,504","15","89,763","35.85","35.85","3,037","36.00","1,470",
"6201","亞弘電","4","4","180","45.70","45.70","1,595","46.15","611",
"6202","盛群","122","5","10,675","87.50","87.50","2,282","88.00","508",
"6205","詮欣","0","0","0","--","31.10","1,499","31.55","120",
"6206","飛捷","584","8","36,087","61.80","61.80","4,032","62.40","303",
"6209","今國光","633","8","19,556","30.90","30.90","2,000","31.15","239",
"6213","聯茂","206","4","24,308","118.00","118.00","6,863","119.50","995",
"6214","精誠","668","12","58,580","87.70","87.50","6,405","87.70","3,119",
"6215","和椿","10","2","210","21.10","21.10","1,781","--","0",
"6216","居易","100","2","2,524","25.25","25.20","1,586","25.25","829",
"6224","聚鼎","369","14","38,745","105.00","105.00","5,740","114.00","999",
"6225","天瀚","399","2","1,396","3.50","3.50","1,882","--","0",
"6226","光鼎","675","6","5,640","8.36","8.36","1,744","8.42","15",
"6230","尼得科超眾","148","3","29,600","200.00","200.00","1,754","--","0",
"6235","華孚","2","2","32","16.90","16.90","2,795","17.00","1,770",
"6239","力成","357","12","35,660","99.90","99.80","4,497","99.90","4,057",
"6243","迅杰","300","8","4,437","14.80","14.80","2,726","14.85","1,099",
"6251","定穎","2,057","16","36,091","17.55","17.50","6,157","17.55","1,406",
"6257","矽格","1,000","10","50,000","50.00","48.50","5,274","50.00","2,813",
"6269","台郡","1,057","15","120,498","114.00","114.00","4,609","114.50","1,366",
"6271","同欣電","1,719","24","275,895","160.50","160.00","7,288","160.50","448",
"6277","宏正","99","2","8,266","83.50","83.50","4,306","83.90","1,453",
"6278","台表科","400","3","39,600","99.00","99.00","4,077","100.00","392",
"6281","全國電","83","2","6,730","81.10","80.60","1,942","81.10","201",
"6282","康舒","164","3","4,132","25.20","25.20","7,798","27.00","55",
"6283","淳安","228","6","9,528","41.80","41.80","2,599","42.00","1,050",
"6285","啟碁","275","9","17,763","64.60","64.60","9,137","65.00","211",
"6288","聯嘉","20","2","486","24.35","24.35","2,023","24.40","500",
"6289","華上","1,001","7","3,021","3.02","2.95","2,098","3.02","1,312",
"6405","悅城","0","0","0","--","24.95","3,497","25.10","140",
"6409","旭隼","272","5","295,120","1,085.00","1,085.00","987","1,090.00","1,565",
"6412","群電","1,227","7","83,187","67.80","67.80","4,467","67.90","1,027",
"6414","樺漢","300","6","58,200","194.00","193.00","2,264","194.00","1,129",
"6415","矽力-KY","716","20","2,033,440","2,840.00","2,730.00","723","2,840.00","1,703",
"6416","瑞祺電通","700","13","74,200","106.00","106.00","2,579","107.00","420",
"6426","統新","0","0","0","--","76.30","1,497","77.00","1,019",
"6431","光麗-KY","0","0","0","--","30.50","999","31.15","168",
"6438","迅得","1","1","87","87.40","87.40","2,265","90.00","39",
"6442","光聖","0","0","0","--","31.70","1,001","31.95","2,228",
"6443","元晶","3,981","35","127,392","32.00","32.00","11,086","32.15","684",
"6449","鈺邦","177","5","10,068","56.90","56.70","1,607","56.90","1,665",
"6451","訊芯-KY","72","2","7,523","104.50","104.50","1,148,218","--","0",
"6456","GIS-KY","260","3","24,570","94.50","94.50","3,072","95.00","102",
"6464","台數科","1","1","111","111.00","109.00","999","111.00","2,064",
"6477","安集","826","11","34,936","42.30","42.30","5,085","46.20","483",
"6491","晶碩","335","6","152,760","456.00","444.00","1,619","456.00","192",
"6504","南六","262","11","48,337","184.50","184.00","2,964","184.50","944",
"6505","台塑化","1,903","14","185,540","97.50","97.10","3,979","97.50","1,051",
"6515","穎崴","230","4","57,500","250.00","249.00","1,834","250.00","195",
"6525","捷敏-KY","420","5","30,701","73.10","73.00","1,946","73.10","512",
"6531","愛普","1,841","53","1,054,893","573.00","573.00","1,498","574.00","1,452",
"6533","晶心科","190","12","69,350","365.00","365.00","1,693","366.00","698",
"6541","泰福-KY","20","1","1,156","57.80","57.80","4,338,674","--","0",
"6552","易華電","170","1","8,211","48.30","47.80","2,996","48.30","1,098",
"6558","興能高","36","1","1,324","36.80","36.60","1,647","36.80","614",
"6573","虹揚-KY","0","0","0","--","15.30","1,142","16.80","999",
"6579","研揚","0","0","0","--","64.40","1,003","68.30","1,109",
"6581","鋼聯","170","6","11,473","67.50","67.50","2,956","72.20","37",
"6582","申豐","775","15","206,925","267.00","266.00","3,521","275.00","200",
"6591","動力-KY","200","2","12,239","61.20","61.20","1,388","61.30","1,750",
"6592","和潤企業","1,050","14","83,786","79.80","79.80","7,583","80.20","1,347",
"6598","ABC-KY","995","9","50,841","51.10","51.10","3,362","53.00","1,435",
"6605","帝寶","250","6","14,623","58.50","55.70","2,861","58.50","381",
"6625","必應","0","0","0","--","28.05","2,856","28.45","339",
"6641","基士德-KY","100","2","6,780","67.80","67.30","1,999","67.80","404",
"6655","科定","15","1","1,044","69.60","69.50","1,019","69.60","1,498",
"6666","羅麗芬-KY","0","0","0","--","75.80","2,085","--","0",
"6668","中揚光","3","1","183","61.00","61.00","1,910","61.80","1,290",
"6669","緯穎","689","30","556,712","808.00","808.00","2,636","812.00","169",
"6670","復盛應用","780","2","166,920","214.00","202.00","3,022","214.00","227",
"6671","三能-KY","0","0","0","--","47.00","2,009","--","0",
"6672","騰輝電子-KY","640","5","55,807","87.20","87.20","1,973","88.50","1,112",
"6674","鋐寶科技","90","1","2,340","26.00","26.00","1,119","26.05","1",
"6698","旭暉應材","1","1","38","38.20","38.20","1,998","40.60","343",
"6706","惠特","2,336","31","332,874","142.50","142.50","4,376","149.50","271",
"6715","嘉基","50","1","5,400","108.00","107.00","1,001","108.00","605",
"6743","安普新","260","9","27,820","107.00","107.00","657","107.50","264",
"6754","匯僑設計","50","1","2,222","44.45","44.30","1,378","44.45","647",
"6756","威鋒電子","1,026","14","241,110","235.00","234.00","70","235.00","1,569",
"6768","志強-KY","0","0","0","--","69.90","549","70.00","654",
"6776","展碁國際","0","0","0","--","38.45","250","38.85","1,000",
"6781","AES-KY","270","12","180,900","670.00","668.00","894","670.00","2,231",
"8011","台通","143","9","2,267","15.90","15.85","6,770","15.90","1,324",
"8016","矽創","1,810","32","423,540","234.00","233.50","2,979","234.00","3,605",
"8021","尖點","5,585","24","210,263","37.65","37.65","6,001","--","0",
"8028","昇陽半導體","130","2","5,590","43.00","42.15","3,802","43.00","767",
"8033","雷虎","600","6","8,639","14.40","14.25","2,131","14.40","247",
"8039","台虹","500","5","23,373","46.75","46.60","3,311","46.75","1,410",
"8046","南電","1,193","28","343,584","288.00","288.00","2,724","290.00","4,380",
"8070","長華*","10","1","318","31.80","31.80","9,306","31.95","1,414",
"8072","陞泰","204","5","5,140","25.20","25.15","1,873","25.20","396",
"8081","致新","1,037","13","213,622","206.00","206.00","3,291","206.50","148",
"8101","華冠","919","7","2,525","2.75","2.75","5,713","2.80","280",
"8103","瀚荃","838","7","29,914","35.70","35.70","3,183","36.30","151",
"8104","錸寶","0","0","0","--","46.50","2,745","51.00","1,999",
"8105","凌巨","425","7","5,076","11.95","11.90","3,190","11.95","1,414",
"8110","華東","1,045","11","14,210","13.60","13.55","2,001","13.60","1,340",
"8112","至上","4,422","26","170,897","38.65","38.65","8,411","38.95","654",
"8114","振樺電","100","3","6,949","69.50","69.50","2,377","70.00","1,392",
"8131","福懋科","0","0","0","--","39.00","2,892","40.00","418",
"8150","南茂","4,240","31","179,552","42.35","42.35","2,293","42.40","3,232",
"8163","達方","1,139","11","47,378","41.60","41.60","4,782","42.45","240",
"8201","無敵","95","2","902","9.50","9.50","3,267","9.54","2,527",
"8210","勤誠","0","0","0","--","77.40","3,872","77.70","252",
"8213","志超","50","2","2,367","47.35","47.05","3,038","47.35","301",
"8215","明基材","2","2","46","23.75","23.75","5,635","24.80","98",
"8222","寶一","304","10","3,842","12.65","12.65","6,625","12.70","2,842",
"8249","菱光","150","3","3,253","21.70","21.65","2,260","21.70","378",
"8261","富鼎","556","15","32,133","57.80","57.80","2,705","57.90","203",
"8271","宇瞻","315","10","13,259","42.10","42.10","5,446","42.30","1,379",
"8341","日友","1,707","37","360,177","211.00","211.00","11,032","211.50","162",
"8367","建新國際","0","0","0","--","32.70","1,002","35.00","16",
"8374","羅昇","149","3","3,522","23.65","23.65","2,851","23.95","3,075",
"8404","百和興業-KY","1,642","15","73,556","44.80","44.80","2,758","45.00","402",
"8411","福貞-KY","35","2","490","14.00","13.90","1,647","14.00","332",
"8422","可寧衛","155","5","26,737","172.50","172.00","6,863","172.50","745",
"8427","基勝-KY","50","1","2,487","49.75","49.00","500","49.75","1,624",
"8429","金麗-KY","535","7","5,028","9.40","9.40","1,728","9.44","618",
"8442","威宏-KY","0","0","0","--","39.20","999","39.90","1,435",
"8443","阿瘦","200","5","2,318","11.60","11.50","2,304","11.60","856",
"8454","富邦媒","681","15","732,075","1,075.00","1,075.00","1,222","1,080.00","636",
"8462","柏文","1,177","26","165,957","141.00","140.50","5,005","141.00","2,141",
"8463","潤泰材","0","0","0","--","34.75","1,003","34.90","101",
"8464","億豐","57","8","22,059","387.00","386.50","2,262","387.00","1,641",
"8466","美吉吉-KY","300","1","16,920","56.40","55.30","999","56.40","330",
"8467","波力-KY","0","0","0","--","--","0","--","0",
"8473","山林水","113","2","4,407","39.00","39.00","2,683","40.30","73",
"8478","東哥遊艇","0","0","0","--","48.00","1,942","--","0",
"8480","泰昇-KY","0","0","0","--","109.50","1,354","115.00","39",
"8481","政伸","0","0","0","--","80.10","1,144","80.20","307",
"8482","商億-KY","0","0","0","--","71.20","1,014","72.00","159",
"8488","吉源-KY","0","0","0","--","14.80","999","--","0",
"8499","鼎炫-KY","100","6","13,000","130.00","130.00","1,660","132.50","400",
"8926","台汽電","1,262","4","49,091","38.90","38.90","5,070","41.20","999",
"8940","新天地","210","4","2,361","11.25","11.25","1,610","--","0",
"8996","高力","1","1","43","43.00","43.00","3,348","43.20","537",
"9103","美德醫療-DR","1,030","6","31,517","30.60","30.60","10,823,715","--","0",
"910322","康師傅-DR","0","0","0","--","25.30","999","25.80","911",
"9105","泰金寶-DR","1,381","9","6,378","4.62","4.60","6,637","4.62","2,043",
"910861","神州-DR","0","0","0","--","9.21","1,798","9.38","908",
"9110","越南控-DR","0","0","0","--","3.00","33","3.03","898",
"911608","明輝-DR","0","0","0","--","3.61","2,498","4.21","3,996",
"911616","杜康-DR","500","1","950","1.90","1.86","1,350","1.94","1,998",
"911622","泰聚亨-DR","271","2","1,978","7.30","7.20","999","7.30","1,358",
"911868","同方友友-DR","0","0","0","--","1.55","1,685","--","0",
"912000","晨訊科-DR","350","2","910","2.60","2.60","2,272","2.68","5,872",
"912398","友佳-DR","100","1","460","4.60","4.60","2,475","4.63","819",
"9136","巨騰-DR","0","0","0","--","8.60","1,499","9.00","529",
"9188","精熙-DR","350","2","1,015","2.90","2.90","200","2.94","2,568",
"9802","鈺齊-KY","373","3","38,792","104.00","103.50","2,119","104.00","1,944",
"9902","台火","201","6","2,338","11.65","11.65","2,397","11.75","2,356",
"9904","寶成","3,260","24","102,033","31.30","31.30","6,733","31.35","2,754",
"9905","大華","425","7","10,814","25.45","25.30","1,843","25.45","232",
"9906","欣巴巴","1","1","41","41.50","41.10","500","41.50","2,184",
"9907","統一實","2,103","24","26,491","12.60","12.60","6,410","12.65","2,932",
"9908","大台北","756","5","25,399","33.60","33.60","3,290","33.90","1,342",
"9910","豐泰","1,224","9","239,904","196.00","196.00","3,140","196.50","2,993",
"9911","櫻花","920","15","56,120","61.00","60.90","2,600","61.00","3,026",
"9912","偉聯","300","4","2,692","8.98","8.90","1,099","8.98","1,002",
"9914","美利達","1,274","12","402,584","316.00","316.00","1,005","317.50","2,424",
"9917","中保科","914","15","84,541","92.50","92.50","3,010","93.00","1,009",
"9918","欣天然","4","4","152","38.70","38.70","1,461","38.95","170",
"9919","康那香","4,806","37","204,245","42.50","42.40","438,554","42.50","6,477",
"9921","巨大","993","18","320,237","322.50","321.00","1,067","322.50","1,419",
"9924","福興","515","4","22,660","44.00","44.00","1,241","48.00","1,129",
"9925","新保","592","9","22,403","37.85","37.80","4,574","37.85","2,199",
"9926","新海","0","0","0","--","48.10","623","48.35","1,469",
"9927","泰銘","740","5","22,569","30.50","30.50","3,653","30.80","420",
"9928","中視","400","5","2,074","5.19","5.10","1,109","5.19","254",
"9929","秋雨","473","1","5,557","11.75","11.75","1,625","11.80","1,942",
"9930","中聯資源","500","3","22,874","45.75","45.75","3,483","45.90","2,220",
"9931","欣高","158","4","6,262","39.65","39.65","1,160","40.25","1,239",
"9933","中鼎","764","6","27,998","36.65","36.65","7,109","36.95","1,651",
"9934","成霖","623","2","9,968","16.00","16.00","2,785","16.05","3,432",
"9935","慶豐富","2","2","42","21.90","21.90","2,974","22.05","86",
"9937","全國","32","9","1,506","47.10","47.10","4,139","47.20","2,055",
"9938","百和","504","10","45,360","90.00","90.00","5,468","90.40","1,791",
"9939","宏全","1,351","12","93,484","69.20","69.00","3,657","69.20","2,338",
"9940","信義","105","2","3,318","31.60","31.45","3,679","31.60","2,572",
"9941","裕融","1,664","13","219,648","132.00","131.50","7,481","132.00","1,877",
"9941A","裕融甲特","0","0","0","--","50.60","3,596","51.00","1,487",
"9942","茂順","25","1","2,115","84.60","84.40","1,161","84.60","1,508",
"9943","好樂迪","569","7","35,505","62.40","62.30","5,528","62.40","844",
"9944","新麗","965","9","22,095","22.90","--","0","22.90","1,190",
"9945","潤泰新","10,396","78","530,196","51.00","51.00","14,670","51.10","2,595",
"9946","三發地產","1,905","12","27,621","14.50","14.50","2,184","14.65","1,255",
"9955","佳龍","507","10","9,299","18.35","18.30","4,633","18.35","95",
"9958","世紀鋼","1,101","16","116,706","106.00","106.00","1,592","110.00","162",
"　","合計","2,244,488","22,104","191,806,624","--","--","38,653,592","--","1,975,478",